AlertID,Attack,RiskScore,Priority,MITRE_Technique,Timestamp
9,Privilege Escalation,90,Critical,Privilege Escalation,2026-03-07 14:45:57
10,Ransomware Activity,80,High,Impact,2026-03-07 14:45:59
11,PortScan,50,Medium,Reconnaissance,2026-03-07 14:46:03
12,BENIGN,10,Low,Unknown,2026-03-07 14:46:05
13,BENIGN,10,Low,Unknown,2026-03-07 14:46:07
14,Malware Beaconing,81,High,Command and Control,2026-03-07 14:46:09
15,BENIGN,10,Low,Unknown,2026-03-07 14:46:12
16,BENIGN,10,Low,Unknown,2026-03-07 14:46:14
17,BENIGN,10,Low,Unknown,2026-03-07 14:46:16
18,BENIGN,10,Low,Unknown,2026-03-07 14:46:18
19,BENIGN,10,Low,Unknown,2026-03-07 14:46:20
20,BENIGN,10,Low,Unknown,2026-03-07 14:46:23
21,BENIGN,10,Low,Unknown,2026-03-07 14:46:25
22,BENIGN,10,Low,Unknown,2026-03-07 14:46:27
23,BENIGN,10,Low,Unknown,2026-03-07 14:46:29
24,BENIGN,10,Low,Unknown,2026-03-07 14:46:32
25,BENIGN,10,Low,Unknown,2026-03-07 14:46:34
26,BENIGN,10,Low,Unknown,2026-03-07 14:46:36
27,Privilege Escalation,73,High,Privilege Escalation,2026-03-07 14:46:38
28,BENIGN,10,Low,Unknown,2026-03-07 14:46:40
29,Malware Beaconing,80,High,Command and Control,2026-03-07 14:46:42
30,Phishing Attempt,83,High,Initial Access,2026-03-07 14:46:44
31,BENIGN,10,Low,Unknown,2026-03-07 14:46:47
32,PortScan,50,Medium,Reconnaissance,2026-03-07 14:46:49
33,DoS Hulk,85,High,Unknown,2026-03-07 14:46:51
34,BENIGN,10,Low,Unknown,2026-03-07 14:46:54
35,BENIGN,10,Low,Unknown,2026-03-07 14:46:56
36,Malware Beaconing,87,High,Command and Control,2026-03-07 14:46:58
37,Ransomware Activity,74,High,Impact,2026-03-07 14:47:00
38,BENIGN,10,Low,Unknown,2026-03-07 14:47:02
39,BENIGN,10,Low,Unknown,2026-03-07 14:47:04
40,Data Exfiltration,80,High,Exfiltration,2026-03-07 14:47:07
41,BENIGN,10,Low,Unknown,2026-03-07 14:47:09
42,BENIGN,10,Low,Unknown,2026-03-07 14:47:11
43,Data Exfiltration,70,High,Exfiltration,2026-03-07 14:47:13
44,Phishing Attempt,79,High,Initial Access,2026-03-07 14:47:15
45,BENIGN,10,Low,Unknown,2026-03-07 14:47:17
46,Malware Beaconing,82,High,Command and Control,2026-03-07 14:47:19
47,Phishing Attempt,82,High,Initial Access,2026-03-07 14:47:21
48,BENIGN,10,Low,Unknown,2026-03-07 14:47:24
49,BENIGN,10,Low,Unknown,2026-03-07 14:47:26
50,DoS Hulk,85,High,Unknown,2026-03-07 14:47:28
51,Malware Beaconing,83,High,Command and Control,2026-03-07 14:47:30
52,BENIGN,10,Low,Unknown,2026-03-07 14:47:32
53,BENIGN,10,Low,Unknown,2026-03-07 14:47:34
54,BENIGN,10,Low,Unknown,2026-03-07 14:47:37
55,Ransomware Activity,80,High,Impact,2026-03-07 14:47:39
56,BENIGN,10,Low,Unknown,2026-03-07 14:47:41
57,Privilege Escalation,94,Critical,Privilege Escalation,2026-03-07 14:47:43
58,BENIGN,10,Low,Unknown,2026-03-07 14:47:45
59,BENIGN,10,Low,Unknown,2026-03-07 14:47:47
60,BENIGN,10,Low,Unknown,2026-03-07 14:47:49
61,DoS Hulk,85,High,Unknown,2026-03-07 14:47:52
62,Data Exfiltration,73,High,Exfiltration,2026-03-07 14:47:54
63,BENIGN,10,Low,Unknown,2026-03-07 14:47:56
64,BENIGN,10,Low,Unknown,2026-03-07 14:47:58
65,Data Exfiltration,93,Critical,Exfiltration,2026-03-07 14:48:00
66,BENIGN,10,Low,Unknown,2026-03-07 14:48:02
67,BENIGN,10,Low,Unknown,2026-03-07 14:48:05
68,SSH-Patator,75,High,Credential Access,2026-03-07 14:48:07
69,BENIGN,10,Low,Unknown,2026-03-07 14:48:09
70,BENIGN,10,Low,Unknown,2026-03-07 14:48:11
71,DoS Hulk,85,High,Unknown,2026-03-07 14:48:14
72,BENIGN,10,Low,Unknown,2026-03-07 14:48:16
73,BENIGN,10,Low,Unknown,2026-03-07 14:48:18
74,BENIGN,10,Low,Unknown,2026-03-07 14:48:20
75,BENIGN,10,Low,Unknown,2026-03-07 14:48:23
76,BENIGN,10,Low,Unknown,2026-03-07 14:48:25
77,BENIGN,10,Low,Unknown,2026-03-07 14:48:27
78,Ransomware Activity,86,High,Impact,2026-03-07 14:48:29
79,BENIGN,10,Low,Unknown,2026-03-07 14:48:32
80,PortScan,50,Medium,Reconnaissance,2026-03-07 14:48:34
81,Privilege Escalation,70,High,Privilege Escalation,2026-03-07 14:48:36
82,Phishing Attempt,87,High,Initial Access,2026-03-07 14:48:38
83,BENIGN,10,Low,Unknown,2026-03-07 14:48:40
84,BENIGN,10,Low,Unknown,2026-03-07 14:48:43
85,BENIGN,10,Low,Unknown,2026-03-07 14:48:45
86,BENIGN,10,Low,Unknown,2026-03-07 14:48:48
87,DoS Hulk,85,High,Unknown,2026-03-07 14:48:50
88,BENIGN,10,Low,Unknown,2026-03-07 14:48:52
89,Malware Beaconing,84,High,Command and Control,2026-03-07 14:48:54
90,BENIGN,10,Low,Unknown,2026-03-07 14:48:57
91,BENIGN,10,Low,Unknown,2026-03-07 14:48:59
92,BENIGN,10,Low,Unknown,2026-03-07 14:49:02
93,BENIGN,10,Low,Unknown,2026-03-07 14:49:04
94,BENIGN,10,Low,Unknown,2026-03-07 14:49:06
95,BENIGN,10,Low,Unknown,2026-03-07 14:49:09
96,BENIGN,10,Low,Unknown,2026-03-07 14:49:11
97,PortScan,50,Medium,Reconnaissance,2026-03-07 14:49:14
98,BENIGN,10,Low,Unknown,2026-03-07 14:49:16
99,Phishing Attempt,77,High,Initial Access,2026-03-07 14:49:18
100,Ransomware Activity,75,High,Impact,2026-03-07 14:49:20
101,PortScan,50,Medium,Reconnaissance,2026-03-07 14:49:22
102,BENIGN,10,Low,Unknown,2026-03-07 14:49:24
103,BENIGN,10,Low,Unknown,2026-03-07 14:49:27
104,BENIGN,10,Low,Unknown,2026-03-07 14:49:29
105,BENIGN,10,Low,Unknown,2026-03-07 14:49:31
106,BENIGN,10,Low,Unknown,2026-03-07 14:49:33
107,Phishing Attempt,87,High,Initial Access,2026-03-07 14:49:35
108,Malware Beaconing,89,High,Command and Control,2026-03-07 14:49:37
109,DoS Hulk,85,High,Unknown,2026-03-07 14:49:39
110,Data Exfiltration,85,High,Exfiltration,2026-03-07 14:49:41
111,Malware Beaconing,74,High,Command and Control,2026-03-07 14:49:43
112,DoS Hulk,85,High,Unknown,2026-03-07 14:49:46
113,DoS Hulk,85,High,Unknown,2026-03-07 14:49:48
114,DDoS,90,Critical,Impact,2026-03-07 14:49:50
115,DDoS,90,Critical,Impact,2026-03-07 14:49:52
116,Privilege Escalation,75,High,Privilege Escalation,2026-03-07 14:49:54
117,BENIGN,10,Low,Unknown,2026-03-07 14:49:56
118,DoS Hulk,85,High,Unknown,2026-03-07 14:49:59
119,DDoS,90,Critical,Impact,2026-03-07 14:50:01
120,BENIGN,10,Low,Unknown,2026-03-07 14:50:03
121,BENIGN,10,Low,Unknown,2026-03-07 14:50:06
122,BENIGN,10,Low,Unknown,2026-03-07 14:50:08
123,Ransomware Activity,88,High,Impact,2026-03-07 14:50:10
124,Data Exfiltration,71,High,Exfiltration,2026-03-07 14:50:12
125,BENIGN,10,Low,Unknown,2026-03-07 14:50:14
126,Privilege Escalation,82,High,Privilege Escalation,2026-03-07 14:50:16
127,BENIGN,10,Low,Unknown,2026-03-07 14:50:18
128,BENIGN,10,Low,Unknown,2026-03-07 14:50:20
129,BENIGN,10,Low,Unknown,2026-03-07 14:50:23
130,BENIGN,10,Low,Unknown,2026-03-07 14:50:25
131,BENIGN,10,Low,Unknown,2026-03-07 14:50:27
132,DoS Hulk,85,High,Unknown,2026-03-07 14:50:29
133,Phishing Attempt,81,High,Initial Access,2026-03-07 14:50:31
134,BENIGN,10,Low,Unknown,2026-03-07 14:50:33
135,Phishing Attempt,88,High,Initial Access,2026-03-07 14:50:35
136,BENIGN,10,Low,Unknown,2026-03-07 14:50:38
137,BENIGN,10,Low,Unknown,2026-03-07 14:50:40
138,Ransomware Activity,72,High,Impact,2026-03-07 14:50:42
139,Phishing Attempt,70,High,Initial Access,2026-03-07 14:50:44
140,BENIGN,10,Low,Unknown,2026-03-07 14:50:46
141,BENIGN,10,Low,Unknown,2026-03-07 14:50:48
142,BENIGN,10,Low,Unknown,2026-03-07 14:50:51
143,BENIGN,10,Low,Unknown,2026-03-07 14:50:53
144,BENIGN,10,Low,Unknown,2026-03-07 14:50:55
145,BENIGN,10,Low,Unknown,2026-03-07 14:50:57
146,BENIGN,10,Low,Unknown,2026-03-07 14:50:59
147,Ransomware Activity,74,High,Impact,2026-03-07 14:51:01
148,BENIGN,10,Low,Unknown,2026-03-07 14:51:04
149,BENIGN,10,Low,Unknown,2026-03-07 14:51:06
150,Data Exfiltration,89,High,Exfiltration,2026-03-07 14:51:08
151,BENIGN,10,Low,Unknown,2026-03-07 14:51:10
152,Ransomware Activity,93,Critical,Impact,2026-03-07 14:51:12
153,Phishing Attempt,78,High,Initial Access,2026-03-07 14:51:14
154,BENIGN,10,Low,Unknown,2026-03-07 14:51:16
155,Data Exfiltration,85,High,Exfiltration,2026-03-07 14:51:18
156,Phishing Attempt,78,High,Initial Access,2026-03-07 14:51:20
157,Phishing Attempt,94,Critical,Initial Access,2026-03-07 14:51:22
158,BENIGN,10,Low,Unknown,2026-03-07 14:51:24
159,Ransomware Activity,86,High,Impact,2026-03-07 14:51:26
160,BENIGN,10,Low,Unknown,2026-03-07 14:51:29
161,Malware Beaconing,70,High,Command and Control,2026-03-07 14:51:31
162,Phishing Attempt,77,High,Initial Access,2026-03-07 14:51:33
163,BENIGN,10,Low,Unknown,2026-03-07 14:51:35
164,BENIGN,10,Low,Unknown,2026-03-07 14:51:37
165,BENIGN,10,Low,Unknown,2026-03-07 14:51:39
166,BENIGN,10,Low,Unknown,2026-03-07 14:51:41
167,DDoS,90,Critical,Impact,2026-03-07 14:51:44
168,DDoS,90,Critical,Impact,2026-03-07 14:51:46
169,BENIGN,10,Low,Unknown,2026-03-07 14:51:48
170,BENIGN,10,Low,Unknown,2026-03-07 14:51:51
171,BENIGN,10,Low,Unknown,2026-03-07 14:51:53
172,BENIGN,10,Low,Unknown,2026-03-07 14:51:55
173,Privilege Escalation,91,Critical,Privilege Escalation,2026-03-07 14:51:57
174,DDoS,90,Critical,Impact,2026-03-07 14:51:59
175,BENIGN,10,Low,Unknown,2026-03-07 14:52:02
176,BENIGN,10,Low,Unknown,2026-03-07 14:52:04
177,DDoS,90,Critical,Impact,2026-03-07 14:52:06
178,Malware Beaconing,87,High,Command and Control,2026-03-07 14:52:08
179,Phishing Attempt,89,High,Initial Access,2026-03-07 14:52:10
180,BENIGN,10,Low,Unknown,2026-03-07 14:52:13
181,Ransomware Activity,88,High,Impact,2026-03-07 14:52:15
182,BENIGN,10,Low,Unknown,2026-03-07 14:52:17
183,Phishing Attempt,90,Critical,Initial Access,2026-03-07 14:52:19
184,BENIGN,10,Low,Unknown,2026-03-07 14:52:21
185,BENIGN,10,Low,Unknown,2026-03-07 14:52:23
186,Data Exfiltration,87,High,Exfiltration,2026-03-07 14:52:25
187,Privilege Escalation,72,High,Privilege Escalation,2026-03-07 14:52:27
188,BENIGN,10,Low,Unknown,2026-03-07 14:52:29
189,BENIGN,10,Low,Unknown,2026-03-07 14:52:32
190,Privilege Escalation,70,High,Privilege Escalation,2026-03-07 14:52:34
191,BENIGN,10,Low,Unknown,2026-03-07 14:52:36
192,BENIGN,10,Low,Unknown,2026-03-07 14:52:38
193,BENIGN,10,Low,Unknown,2026-03-07 14:52:40
194,Privilege Escalation,85,High,Privilege Escalation,2026-03-07 14:52:42
195,BENIGN,10,Low,Unknown,2026-03-07 14:52:44
196,Privilege Escalation,74,High,Privilege Escalation,2026-03-07 14:52:46
197,Phishing Attempt,94,Critical,Initial Access,2026-03-07 14:52:48
198,BENIGN,10,Low,Unknown,2026-03-07 14:52:50
199,BENIGN,10,Low,Unknown,2026-03-07 14:52:53
200,Phishing Attempt,81,High,Initial Access,2026-03-07 14:52:55
201,BENIGN,10,Low,Unknown,2026-03-07 14:52:57
202,BENIGN,10,Low,Unknown,2026-03-07 14:52:59
203,Privilege Escalation,91,Critical,Privilege Escalation,2026-03-07 14:53:01
204,BENIGN,10,Low,Unknown,2026-03-07 14:53:04
205,PortScan,50,Medium,Reconnaissance,2026-03-07 14:53:06
206,DoS Hulk,85,High,Unknown,2026-03-07 14:53:08
207,BENIGN,10,Low,Unknown,2026-03-07 14:53:10
208,BENIGN,10,Low,Unknown,2026-03-07 14:53:13
209,BENIGN,10,Low,Unknown,2026-03-07 14:53:15
210,BENIGN,10,Low,Unknown,2026-03-07 14:53:17
211,DoS Hulk,85,High,Unknown,2026-03-07 14:53:20
212,DoS Hulk,85,High,Unknown,2026-03-07 14:53:22
213,DoS Hulk,85,High,Unknown,2026-03-07 14:53:24
214,BENIGN,10,Low,Unknown,2026-03-07 14:53:26
215,BENIGN,10,Low,Unknown,2026-03-07 14:53:29
216,FTP-Patator,75,High,Credential Access,2026-03-07 14:53:31
217,Phishing Attempt,77,High,Initial Access,2026-03-07 14:53:33
218,BENIGN,10,Low,Unknown,2026-03-07 14:53:35
219,BENIGN,10,Low,Unknown,2026-03-07 14:53:38
220,BENIGN,10,Low,Unknown,2026-03-07 14:53:40
221,BENIGN,10,Low,Unknown,2026-03-07 14:53:42
222,Malware Beaconing,78,High,Command and Control,2026-03-07 14:53:44
223,BENIGN,10,Low,Unknown,2026-03-07 14:53:46
224,BENIGN,10,Low,Unknown,2026-03-07 14:53:49
225,BENIGN,10,Low,Unknown,2026-03-07 14:53:51
226,BENIGN,10,Low,Unknown,2026-03-07 14:53:53
227,Data Exfiltration,91,Critical,Exfiltration,2026-03-07 14:53:55
228,BENIGN,10,Low,Unknown,2026-03-07 14:53:58
229,Ransomware Activity,83,High,Impact,2026-03-07 14:54:00
230,Phishing Attempt,76,High,Initial Access,2026-03-07 14:54:02
231,BENIGN,10,Low,Unknown,2026-03-07 14:54:04
232,Data Exfiltration,86,High,Exfiltration,2026-03-07 14:54:06
233,BENIGN,10,Low,Unknown,2026-03-07 14:54:08
234,BENIGN,10,Low,Unknown,2026-03-07 14:54:10
235,BENIGN,10,Low,Unknown,2026-03-07 14:54:13
236,DoS Hulk,85,High,Unknown,2026-03-07 14:54:15
237,BENIGN,10,Low,Unknown,2026-03-07 14:54:17
238,DDoS,90,Critical,Impact,2026-03-07 14:54:19
239,Data Exfiltration,92,Critical,Exfiltration,2026-03-07 14:54:21
240,BENIGN,10,Low,Unknown,2026-03-07 14:54:23
241,BENIGN,10,Low,Unknown,2026-03-07 14:54:25
242,BENIGN,10,Low,Unknown,2026-03-07 14:54:28
243,Phishing Attempt,87,High,Initial Access,2026-03-07 14:54:30
244,BENIGN,10,Low,Unknown,2026-03-07 14:54:32
245,BENIGN,10,Low,Unknown,2026-03-07 14:54:34
246,Ransomware Activity,77,High,Impact,2026-03-07 14:54:36
247,BENIGN,10,Low,Unknown,2026-03-07 14:54:38
248,Phishing Attempt,83,High,Initial Access,2026-03-07 14:54:40
249,BENIGN,10,Low,Unknown,2026-03-07 14:54:42
250,Ransomware Activity,88,High,Impact,2026-03-07 14:54:44
251,BENIGN,10,Low,Unknown,2026-03-07 14:54:47
252,BENIGN,10,Low,Unknown,2026-03-07 14:54:49
253,DDoS,90,Critical,Impact,2026-03-07 14:54:51
254,Ransomware Activity,72,High,Impact,2026-03-07 14:54:53
255,BENIGN,10,Low,Unknown,2026-03-07 14:54:55
256,BENIGN,10,Low,Unknown,2026-03-07 14:54:57
257,DoS Hulk,85,High,Unknown,2026-03-07 14:55:00
258,BENIGN,10,Low,Unknown,2026-03-07 14:55:02
259,Data Exfiltration,84,High,Exfiltration,2026-03-07 14:55:04
260,BENIGN,10,Low,Unknown,2026-03-07 14:55:06
261,BENIGN,10,Low,Unknown,2026-03-07 14:55:08
262,BENIGN,10,Low,Unknown,2026-03-07 14:55:10
263,BENIGN,10,Low,Unknown,2026-03-07 14:55:12
264,Data Exfiltration,71,High,Exfiltration,2026-03-07 14:55:14
265,PortScan,50,Medium,Reconnaissance,2026-03-07 14:55:17
266,BENIGN,10,Low,Unknown,2026-03-07 14:55:19
267,Malware Beaconing,75,High,Command and Control,2026-03-07 14:55:21
268,Ransomware Activity,91,Critical,Impact,2026-03-07 14:55:23
269,BENIGN,10,Low,Unknown,2026-03-07 14:55:25
270,Privilege Escalation,80,High,Privilege Escalation,2026-03-07 14:55:27
271,BENIGN,10,Low,Unknown,2026-03-07 14:55:30
272,Malware Beaconing,79,High,Command and Control,2026-03-07 14:55:32
273,BENIGN,10,Low,Unknown,2026-03-07 14:55:34
274,Data Exfiltration,75,High,Exfiltration,2026-03-07 14:55:36
275,BENIGN,10,Low,Unknown,2026-03-07 14:55:38
276,Privilege Escalation,79,High,Privilege Escalation,2026-03-07 14:55:40
277,BENIGN,10,Low,Unknown,2026-03-07 14:55:42
278,BENIGN,10,Low,Unknown,2026-03-07 14:55:45
279,Privilege Escalation,93,Critical,Privilege Escalation,2026-03-07 14:55:47
280,Malware Beaconing,84,High,Command and Control,2026-03-07 14:55:49
281,Malware Beaconing,71,High,Command and Control,2026-03-07 14:55:51
282,BENIGN,10,Low,Unknown,2026-03-07 14:55:53
283,Privilege Escalation,90,Critical,Privilege Escalation,2026-03-07 14:55:55
284,BENIGN,10,Low,Unknown,2026-03-07 14:55:57
285,BENIGN,10,Low,Unknown,2026-03-07 14:56:00
286,DoS GoldenEye,85,High,Unknown,2026-03-07 14:56:02
287,BENIGN,10,Low,Unknown,2026-03-07 14:56:04
288,BENIGN,10,Low,Unknown,2026-03-07 14:56:06
289,BENIGN,10,Low,Unknown,2026-03-07 14:56:09
290,Malware Beaconing,90,Critical,Command and Control,2026-03-07 14:56:11
291,BENIGN,10,Low,Unknown,2026-03-07 14:56:13
292,Ransomware Activity,90,Critical,Impact,2026-03-07 14:56:15
293,Data Exfiltration,81,High,Exfiltration,2026-03-07 14:56:17
294,BENIGN,10,Low,Unknown,2026-03-07 14:56:19
295,BENIGN,10,Low,Unknown,2026-03-07 14:56:21
296,Ransomware Activity,86,High,Impact,2026-03-07 14:56:23
297,BENIGN,10,Low,Unknown,2026-03-07 14:56:26
298,Phishing Attempt,91,Critical,Initial Access,2026-03-07 14:56:28
299,BENIGN,10,Low,Unknown,2026-03-07 14:56:30
300,PortScan,50,Medium,Reconnaissance,2026-03-07 14:56:32
301,BENIGN,10,Low,Unknown,2026-03-07 14:56:35
302,Malware Beaconing,89,High,Command and Control,2026-03-07 14:56:37
303,DDoS,90,Critical,Impact,2026-03-07 14:56:39
304,BENIGN,10,Low,Unknown,2026-03-07 14:56:41
305,BENIGN,10,Low,Unknown,2026-03-07 14:56:43
306,BENIGN,10,Low,Unknown,2026-03-07 14:56:46
307,BENIGN,10,Low,Unknown,2026-03-07 14:56:48
308,BENIGN,10,Low,Unknown,2026-03-07 14:56:50
309,BENIGN,10,Low,Unknown,2026-03-07 14:56:52
310,BENIGN,10,Low,Unknown,2026-03-07 14:56:54
311,BENIGN,10,Low,Unknown,2026-03-07 14:56:57
312,DDoS,90,Critical,Impact,2026-03-07 14:56:59
313,Privilege Escalation,74,High,Privilege Escalation,2026-03-07 14:57:01
314,PortScan,50,Medium,Reconnaissance,2026-03-07 14:57:03
315,BENIGN,10,Low,Unknown,2026-03-07 14:57:05
316,BENIGN,10,Low,Unknown,2026-03-07 14:57:07
317,BENIGN,10,Low,Unknown,2026-03-07 14:57:10
318,DoS Hulk,85,High,Unknown,2026-03-07 14:57:12
319,BENIGN,10,Low,Unknown,2026-03-07 14:57:14
320,BENIGN,10,Low,Unknown,2026-03-07 14:57:16
321,Phishing Attempt,77,High,Initial Access,2026-03-07 14:57:18
322,Malware Beaconing,86,High,Command and Control,2026-03-07 14:57:20
323,BENIGN,10,Low,Unknown,2026-03-07 14:57:22
324,BENIGN,10,Low,Unknown,2026-03-07 14:57:25
325,BENIGN,10,Low,Unknown,2026-03-07 14:57:27
326,BENIGN,10,Low,Unknown,2026-03-07 14:57:29
327,BENIGN,10,Low,Unknown,2026-03-07 14:57:32
328,BENIGN,10,Low,Unknown,2026-03-07 14:57:34
329,BENIGN,10,Low,Unknown,2026-03-07 14:57:36
330,BENIGN,10,Low,Unknown,2026-03-07 14:57:39
331,BENIGN,10,Low,Unknown,2026-03-07 14:57:41
332,Phishing Attempt,77,High,Initial Access,2026-03-07 14:57:43
333,DoS Hulk,85,High,Unknown,2026-03-07 14:57:45
334,Privilege Escalation,87,High,Privilege Escalation,2026-03-07 14:57:47
335,BENIGN,10,Low,Unknown,2026-03-07 14:57:49
336,Ransomware Activity,75,High,Impact,2026-03-07 14:57:51
337,BENIGN,10,Low,Unknown,2026-03-07 14:57:54
338,Ransomware Activity,83,High,Impact,2026-03-07 14:57:56
339,Privilege Escalation,88,High,Privilege Escalation,2026-03-07 14:57:58
340,Privilege Escalation,75,High,Privilege Escalation,2026-03-07 14:58:00
341,BENIGN,10,Low,Unknown,2026-03-07 14:58:02
342,BENIGN,10,Low,Unknown,2026-03-07 14:58:04
343,BENIGN,10,Low,Unknown,2026-03-07 14:58:06
344,BENIGN,10,Low,Unknown,2026-03-07 14:58:09
345,PortScan,50,Medium,Reconnaissance,2026-03-07 14:58:11
346,Data Exfiltration,92,Critical,Exfiltration,2026-03-07 14:58:13
347,BENIGN,10,Low,Unknown,2026-03-07 14:58:15
348,BENIGN,10,Low,Unknown,2026-03-07 14:58:17
349,BENIGN,10,Low,Unknown,2026-03-07 14:58:19
350,BENIGN,10,Low,Unknown,2026-03-07 14:58:22
351,BENIGN,10,Low,Unknown,2026-03-07 14:58:24
352,BENIGN,10,Low,Unknown,2026-03-07 14:58:26
353,BENIGN,10,Low,Unknown,2026-03-07 14:58:28
354,Phishing Attempt,88,High,Initial Access,2026-03-07 14:58:30
355,Data Exfiltration,89,High,Exfiltration,2026-03-07 14:58:32
356,Data Exfiltration,92,Critical,Exfiltration,2026-03-07 14:58:34
357,Phishing Attempt,84,High,Initial Access,2026-03-07 14:58:36
358,BENIGN,10,Low,Unknown,2026-03-07 14:58:39
359,Phishing Attempt,85,High,Initial Access,2026-03-07 14:58:41
360,BENIGN,10,Low,Unknown,2026-03-07 14:58:43
361,BENIGN,10,Low,Unknown,2026-03-07 14:58:45
362,Data Exfiltration,78,High,Exfiltration,2026-03-07 14:58:47
363,BENIGN,10,Low,Unknown,2026-03-07 14:58:50
364,BENIGN,10,Low,Unknown,2026-03-07 14:58:52
365,Data Exfiltration,84,High,Exfiltration,2026-03-07 14:58:54
366,Malware Beaconing,90,Critical,Command and Control,2026-03-07 14:58:56
367,BENIGN,10,Low,Unknown,2026-03-07 14:58:58
368,BENIGN,10,Low,Unknown,2026-03-07 14:59:01
369,BENIGN,10,Low,Unknown,2026-03-07 14:59:03
370,BENIGN,10,Low,Unknown,2026-03-07 14:59:05
371,Phishing Attempt,80,High,Initial Access,2026-03-07 14:59:07
372,Ransomware Activity,86,High,Impact,2026-03-07 14:59:09
373,Privilege Escalation,86,High,Privilege Escalation,2026-03-07 14:59:11
374,BENIGN,10,Low,Unknown,2026-03-07 14:59:13
375,BENIGN,10,Low,Unknown,2026-03-07 14:59:15
376,BENIGN,10,Low,Unknown,2026-03-07 14:59:18
377,BENIGN,10,Low,Unknown,2026-03-07 14:59:20
378,BENIGN,10,Low,Unknown,2026-03-07 14:59:22
379,Data Exfiltration,95,Critical,Exfiltration,2026-03-07 14:59:24
380,Phishing Attempt,86,High,Initial Access,2026-03-07 14:59:26
381,BENIGN,10,Low,Unknown,2026-03-07 14:59:28
382,PortScan,50,Medium,Reconnaissance,2026-03-07 14:59:31
383,BENIGN,10,Low,Unknown,2026-03-07 14:59:33
384,Ransomware Activity,82,High,Impact,2026-03-07 14:59:35
385,BENIGN,10,Low,Unknown,2026-03-07 14:59:37
386,Malware Beaconing,72,High,Command and Control,2026-03-07 14:59:39
387,Ransomware Activity,85,High,Impact,2026-03-07 14:59:41
388,Ransomware Activity,78,High,Impact,2026-03-07 14:59:43
389,DDoS,90,Critical,Impact,2026-03-07 14:59:45
390,BENIGN,10,Low,Unknown,2026-03-07 14:59:47
391,BENIGN,10,Low,Unknown,2026-03-07 14:59:50
392,Data Exfiltration,73,High,Exfiltration,2026-03-07 14:59:52
393,BENIGN,10,Low,Unknown,2026-03-07 14:59:54
394,BENIGN,10,Low,Unknown,2026-03-07 14:59:56
395,Phishing Attempt,82,High,Initial Access,2026-03-07 14:59:58
396,Phishing Attempt,76,High,Initial Access,2026-03-07 15:00:00
397,BENIGN,10,Low,Unknown,2026-03-07 15:00:02
398,DoS Hulk,85,High,Unknown,2026-03-07 15:00:05
399,BENIGN,10,Low,Unknown,2026-03-07 15:00:07
400,BENIGN,10,Low,Unknown,2026-03-07 15:00:09
401,BENIGN,10,Low,Unknown,2026-03-07 15:00:11
402,Phishing Attempt,81,High,Initial Access,2026-03-07 15:00:13
403,DDoS,90,Critical,Impact,2026-03-07 15:00:16
404,DoS Hulk,85,High,Unknown,2026-03-07 15:00:18
405,BENIGN,10,Low,Unknown,2026-03-07 15:00:20
406,DDoS,90,Critical,Impact,2026-03-07 15:00:22
407,Malware Beaconing,83,High,Command and Control,2026-03-07 15:00:24
408,Malware Beaconing,71,High,Command and Control,2026-03-07 15:00:26
409,Ransomware Activity,86,High,Impact,2026-03-07 15:00:28
410,DDoS,90,Critical,Impact,2026-03-07 15:00:31
411,BENIGN,10,Low,Unknown,2026-03-07 15:00:33
412,DoS Hulk,85,High,Unknown,2026-03-07 15:00:35
413,Ransomware Activity,79,High,Impact,2026-03-07 15:00:37
414,BENIGN,10,Low,Unknown,2026-03-07 15:00:39
415,DoS Hulk,85,High,Unknown,2026-03-07 15:00:41
416,BENIGN,10,Low,Unknown,2026-03-07 15:00:44
417,BENIGN,10,Low,Unknown,2026-03-07 15:00:46
418,BENIGN,10,Low,Unknown,2026-03-07 15:00:49
419,BENIGN,10,Low,Unknown,2026-03-07 15:00:51
420,BENIGN,10,Low,Unknown,2026-03-07 15:00:53
421,Malware Beaconing,78,High,Command and Control,2026-03-07 15:00:55
422,BENIGN,10,Low,Unknown,2026-03-07 15:00:58
423,Malware Beaconing,83,High,Command and Control,2026-03-07 15:01:00
424,BENIGN,10,Low,Unknown,2026-03-07 15:01:02
425,Phishing Attempt,77,High,Initial Access,2026-03-07 15:01:04
426,BENIGN,10,Low,Unknown,2026-03-07 15:01:06
427,Privilege Escalation,94,Critical,Privilege Escalation,2026-03-07 15:01:08
428,DDoS,90,Critical,Impact,2026-03-07 15:01:10
429,BENIGN,10,Low,Unknown,2026-03-07 15:01:12
430,BENIGN,10,Low,Unknown,2026-03-07 15:01:15
431,BENIGN,10,Low,Unknown,2026-03-07 15:01:17
432,BENIGN,10,Low,Unknown,2026-03-07 15:01:19
433,BENIGN,10,Low,Unknown,2026-03-07 15:01:21
434,BENIGN,10,Low,Unknown,2026-03-07 15:01:23
